b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
656538136864927744,2015-10-20 18:31:04,2,"b""Bespoke's Commodity Trading range screen: receding ags, slightly oversold energy products.\nhttps://t.co/0QF4p2ki1d""",pos,0.9073,0.0927,2015-10-21
656534633497014272,2015-10-20 18:17:09,1,b'Global equity index trading ranges: New Zealand zips higher.\nhttps://t.co/gUGutmgyzB',pos,0.946,0.054,2015-10-21
656531042967252992,2015-10-20 18:02:53,1,"b""Bespoke's FX trading screen: the dollar bounces back a very little bit.\nhttps://t.co/nXu82DWxU3""",neg,0.2996,0.7004,2015-10-21
656527902712950785,2015-10-20 17:50:24,3,"b""Tesla $TSLA is an iPhone on wheels. Always going to be some software/hardware issues that can be annoying if you're tech-challenged.""",neg,0.1895,0.8105,2015-10-21
656490830971191296,2015-10-20 15:23:05,0,b'@TheStalwart @Bespoke_Weather Were you able to post this link Joe?  Thanks for having us!',pos,0.628,0.372,2015-10-21
656483991394975744,2015-10-20 14:55:55,5,b'Housing Starts are right near cycle highs but still more than 200K below their historical average. https://t.co/boUEiWZ8eh $ITB $XHB',neg,0.016,0.984,2015-10-21
656216954051653632,2015-10-19 21:14:48,1,b'Clean and easy sign up for a 10-day free trial on the new Bespoke Premium website: https://t.co/RVbMr7UYI4',pos,0.6992,0.3008,2015-10-20
656207884305362944,2015-10-19 20:38:46,12,b'IBM is now on pace to gap lower following its earnings report for the ninth straight quarter. $IBM https://t.co/9Ahv761w3D',neg,0.334,0.666,2015-10-20
656119788343693312,2015-10-19 14:48:42,1,b'These charts of home builder sentiment just keep going up and up. https://t.co/9IR1dfmxOR $XHB $ITB',pos,0.5347,0.4653,2015-10-20
656107988298694656,2015-10-19 14:01:48,5,b'2015 continues to track 2011 closely.  Check out this chart comparing the two years: https://t.co/tahvpDJG3Y  $SPY $$',pos,0.9181,0.0819,2015-10-20
656086990576865280,2015-10-19 12:38:22,2,b'Here are some interesting articles Bespoke was reading last week: https://t.co/2a89vPKTnr',pos,0.7027,0.2973,2015-10-20
655792117797814272,2015-10-18 17:06:39,1,"b'Enter code ""SUNDAY"" here to get 50% off your first monthly Bespoke Premium membership: https://t.co/IALiBNsfuc  Great way to try us out!'",pos,0.9569,0.0431,2015-10-19
655131947941916672,2015-10-16 21:23:22,1,b'Looking for some weekend market reading?  Start a 10-day trial to read our just-published Bespoke Report newsletter: https://t.co/o2kffy2AaX',neg,0.2152,0.7848,2015-10-17
655126600858644480,2015-10-16 21:02:07,1,"b""Here's a look at recent asset class performance using key ETFs: https://t.co/hOhbTW1zLl  $SPY $DIA $QQQ $XLV $XLF $USO $EEM $FXI $TLT $XLY""",pos,0.9908,0.0092,2015-10-17
655120245321953280,2015-10-16 20:36:52,0,"b""Bespoke's Jacob Meisel of @Bespoke_Weather currently on Bloomberg TV.  Tune in now!""",pos,0.5825,0.4175,2015-10-17
655108842624307200,2015-10-16 19:51:34,8,b'Facebook $FB getting mighty close to its all-time closing high of $98.39 reached back in July.',neg,0.4153,0.5847,2015-10-17
655060686847004672,2015-10-16 16:40:12,1,"b""Be sure to check out @bespoke_weather's Jacob Meisel on Bloomberg TV this afternoon in the 4 PM hour with @TheStalwart @BloombergTV.""",neg,0.1967,0.8033,2015-10-17
655048105549762560,2015-10-16 15:50:13,2,b'JOLTS Charts: Job Openings Pull Back As Quits Stagnate\nhttps://t.co/QshJb1Jchj',pos,0.5021,0.4979,2015-10-17
655037552966180864,2015-10-16 15:08:17,0,"b""Check out yesterday's Bloomberg spot on earnings with @PaulHickey. Thanks @adsteel and @scarletfu for having us on. https://t.co/cx0z9jQZM8""",pos,0.9992,0.0008,2015-10-17
654819964776353792,2015-10-16 00:43:40,5,"b""RT @TheStalwart: We're going to have our first ever weather segment on #WDYM tomorrow with @Bespoke_Weather. Really psyched.""",pos,0.5105,0.4895,2015-10-16
654759282416586752,2015-10-15 20:42:32,6,"b'Netflix $NFLX is up 200% over the last 2 years, but it has now fallen 8%+ on its last five October earnings reports: https://t.co/JINNSJ8jRz'",pos,0.6568,0.3432,2015-10-16
654758510534590464,2015-10-15 20:39:28,2,b'How many times can Yum! Brands cut guidance in a month? $YUM',pos,0.662,0.338,2015-10-16
654757997491556352,2015-10-15 20:37:26,3,b'S&amp;P 500 is the only one of the major US indices to trade to a new post-correction high today. $SPY',neg,0.1308,0.8692,2015-10-16
654751605946888192,2015-10-15 20:12:02,2,"b""Here's how our Earnings Database can help.  Sent this Netflix $NFLX note to subscribers yesterday: http://t.co/uZI8xy7ZLP""",neg,0.322,0.678,2015-10-16
654750961001349121,2015-10-15 20:09:28,3,"b""Even a 1.5% rally in the S&amp;P 500 couldn't get Wal-Mart into positive territory on the day. $WMT""",neg,0.0115,0.9885,2015-10-16
654704485080502272,2015-10-15 17:04:47,2,b'RT @Bespoke_Weather: Natural gas prices are setting new weekly lows. Can weather into November help ease some of the oversupply? https://t.\xe2\x80\xa6',pos,0.6058,0.3942,2015-10-16
654695198857953281,2015-10-15 16:27:53,7,b'Energy $XLE has quickly gained back all of its post-inventory losses: http://t.co/fdZBqlz9gi',pos,0.6861,0.3139,2015-10-16
654686979045507072,2015-10-15 15:55:13,3,b'Energy stocks straight down since the inventory data came out at 11 AM ET.',neg,0.3357,0.6643,2015-10-16
654681406585475072,2015-10-15 15:33:05,1,"b""Inside Bespoke's Earnings Database to preview earnings for $AMD, $SLB, and $HON over the next 24 hours:\nhttps://t.co/WE4S2FHAn5""",pos,0.6509,0.3491,2015-10-16
654665825241055232,2015-10-15 14:31:10,4,b'RT @Bespoke_Weather: NAT GAS EIA DATA MISS: +100 bcf implied flow vs. BWS estimate of 94 bcf and market expectations of 90-95 bcf. $UGAZ $U\xe2\x80\xa6',pos,0.8731,0.1269,2015-10-16
654664122613657600,2015-10-15 14:24:24,9,"b""Here's a link to charts highlighting today's multi-decade lows in jobless claims. https://t.co/GK0iHTFN1d http://t.co/mjmmoZYkE4""",pos,0.6843,0.3157,2015-10-16
654662585736822784,2015-10-15 14:18:18,3,"b""The @WSJ's @KristenScholer covered Bespoke's recent report on hourly market performance: http://t.co/rKBBvHBGk4  https://t.co/aDFB5MxIM1""",pos,0.9806,0.0194,2015-10-16
654662156462370817,2015-10-15 14:16:35,0,"b""Bespoke's @georgepearkes quoted in this Reuters article by @jedhorowitz on Bank of America $BAC yesterday.""",neg,0.3583,0.6417,2015-10-16
654661624322650112,2015-10-15 14:14:28,0,b'Thanks to @RitikaTShah and @CNBC for their coverage of our research.  Read more here: https://t.co/aDFB5MxIM1 https://t.co/GNOjG73iVE',neg,0.2528,0.7472,2015-10-16
654656665434755073,2015-10-15 13:54:46,6,b'RT @PhilipvanDoorn: Day traders: Study of hourly stock price patterns may help your timing: http://t.co/mLhWk6uyVt http://t.co/GQScYhPpQM',neg,0.1002,0.8998,2015-10-16
654656631460855809,2015-10-15 13:54:38,4,b'Bullish sentiment has been below 40% for a record 33 weeks. #AAII https://t.co/pIQoqlOttu',pos,0.642,0.358,2015-10-16
654656613941252098,2015-10-15 13:54:34,1,b'Thanks for using our work here @PhilipvanDoorn  https://t.co/7PgdZTJWmx',neg,0.4391,0.5609,2015-10-16
654637316607184896,2015-10-15 12:37:53,10,"b'Jobless claims four-week moving average (265K) at a new cycle low, Lowest level since December 1973.'",neg,0.0308,0.9692,2015-10-16
654403026032136192,2015-10-14 21:06:54,1,"b""Under Armour $UA can't seem to get above $104 resistance.  Down another $4 today to $97 after testing $104 again on Monday morning.""",neg,0.0004,0.9996,2015-10-15
654392518428205057,2015-10-14 20:25:09,33,b'$AMZN now valued at $64 billion more than $WMT -- https://t.co/rcYdxEw8IS http://t.co/IjfjjYgul7',neg,0.3201,0.6799,2015-10-15
654384733632221184,2015-10-14 19:54:13,3,b'Breakout or a technical head fake?\nhttps://t.co/5jeQO04VK2 http://t.co/n3GLxNFGYS',neg,0.3271,0.6729,2015-10-15
654383673752555520,2015-10-14 19:50:00,1,b'See this chart: https://t.co/rcYdxEw8IS https://t.co/DfPBxLxkhI',pos,0.5285,0.4715,2015-10-15
654378212936548352,2015-10-14 19:28:18,9,b'Amazon ($AMZN) and Jeff Bezos are the new king of retail as market cap overtakes Wal-Mart $WMT: https://t.co/rcYdxEw8IS',pos,0.9202,0.0798,2015-10-15
654358752754298881,2015-10-14 18:10:58,12,"b'10-Year Treasury yield at 1.984, set to be the lowest close since the stock market correction began.  $IEF $SPY $$'",neg,0.1696,0.8304,2015-10-15
654322928234950656,2015-10-14 15:48:37,1,"b'RT @pierrepont: This is good, but full report is even better. Perfect example of the value @bespokeinvest provides. https://t.co/oOYdIcQWzg'",pos,0.9635,0.0365,2015-10-15
654321851120885760,2015-10-14 15:44:20,1,"b""Things are about to pick up in nat. gas markets.  If you're a trader, check out @bespoke_weather: https://t.co/9wfenVZ3SD""",neg,0.0542,0.9458,2015-10-15
654320370254659586,2015-10-14 15:38:27,5,b'RT @Bespoke_Weather: The Madden/Julian Oscillation looks to come alive. What that could mean for the natural gas market: https://t.co/PfEYo\xe2\x80\xa6',neg,0.011,0.989,2015-10-15
654311744484044800,2015-10-14 15:04:11,8,b'$WMT down nearly 10% on guidance.  Worst 1-day move on an actual earnings report is just 5%: https://t.co/56jLX5KhEv http://t.co/hTlD3qmdYU',neg,0.0391,0.9609,2015-10-15
654309945077288960,2015-10-14 14:57:02,8,"b""RT @JeffMacke: I wrote about $WMT's wage hike being a bet happy employees would steal less. Shrink has actually gone up since http://t.co/k\xe2\x80\xa6""",pos,0.7517,0.2483,2015-10-15
654308472763363328,2015-10-14 14:51:11,15,b'Wal-Mart now on pace for biggest one-day decline since April 2000.  Cue up rollback prices comments. $WMT',pos,0.8015,0.1985,2015-10-15
654307233145163776,2015-10-14 14:46:15,7,b'Wal-Mart on pace for its worst day since January 2009. $WMT',neg,0.0474,0.9526,2015-10-15
654304682605678592,2015-10-14 14:36:07,3,b'Wal-Mart all over the place. $WMT http://t.co/bu8FFlyIjr',neg,0.4814,0.5186,2015-10-15
654299288592367617,2015-10-14 14:14:41,2,b'Hourly performance of the S&amp;P 500 so far in 2015: https://t.co/aDFB5Mg7Ut  $SPY $$',pos,0.8444,0.1556,2015-10-15
654024180405542912,2015-10-13 20:01:30,5,b'75% of small business owners are either \xe2\x80\x98significantly\xe2\x80\x99 or \xe2\x80\x98somewhat\xe2\x80\x99 distressed about indecisiveness at the FOMC.. https://t.co/CUuLqmyoIc',neg,0.0313,0.9687,2015-10-14
653957051274686464,2015-10-13 15:34:45,33,"b'RT @ReformedBroker: Since the market bottom on August 24th - global energy stocks up 15%, global health care stocks down 5% (via UBS). http\xe2\x80\xa6'",neg,0.4492,0.5508,2015-10-14
653956634818019328,2015-10-13 15:33:06,1,"b""The CBOE's SKEW index hit an ATH yesterday. We just sent a B.I.G. Tip on what that means to clients.\nSubscribe: https://t.co/o2kffy2AaX""",neg,0.0536,0.9464,2015-10-14
653649540994740224,2015-10-12 19:12:49,2,b'Remember China?\nhttps://t.co/FcXSTDlwUl',pos,0.8534,0.1466,2015-10-13
653630591808749568,2015-10-12 17:57:31,3,"b""Here's an update on S&amp;P 500 sector weightings: https://t.co/H71GDxwjSI  $SPY $XLF $XLV $XLK $XLI $XLE $XLU $XLP $XLY $$""",neg,0.1807,0.8193,2015-10-13
653619927023153152,2015-10-12 17:15:08,2,"b""RT @Bespoke_Weather: Natural gas prices attempted to recover some losses last week and were rallying earlier today. Here's why: https://t.c\xe2\x80\xa6""",neg,0.3223,0.6777,2015-10-13
653597230734147584,2015-10-12 15:44:57,2,b'RT @RedDogT3: $fb nice move today. One of the best macro patterns. Cleared $94. See if it closes above',pos,0.9839,0.0161,2015-10-13
653560836246667264,2015-10-12 13:20:20,3,"b""Here's a look at the key companies reporting earnings this week: https://t.co/JiM66hBmNd""",pos,0.5553,0.4447,2015-10-13
652813242176245760,2015-10-10 11:49:40,1,b'Great reads from @abnormalreturns as is always the case. https://t.co/Umrwhxa6bc',pos,0.8457,0.1543,2015-10-11
652811799499247616,2015-10-10 11:43:56,3,b'These are the articles Bespoke is reading.  10/10/15 linkfest: https://t.co/uMeMzEu4ra',pos,0.601,0.399,2015-10-11
652681761428742144,2015-10-10 03:07:12,3239,"b""RT @elonmusk: Yo, I don't hate Apple. It's a great company with a lot of talented people. I love their products and I'm glad they're doing \xe2\x80\xa6""",pos,0.96,0.04,2015-10-10
652575997762605056,2015-10-09 20:06:56,4,"b""Here's a look at the 40 largest companies set to report earnings next week: https://t.co/JiM66hBmNd  $INTC $NFLX $C $JPM $BAC $GS $SLB $GE""",neg,0.2467,0.7533,2015-10-10
652566045480366080,2015-10-09 19:27:23,2,"b'At the end of the first full week of October, the Dow is down 4.3% YTD, the S&amp;P 500 is down 2.25% YTD, and the Nasdaq is back up 1.9% YTD.'",neg,0.0908,0.9092,2015-10-10
652565710577790976,2015-10-09 19:26:04,4,b'160 S&amp;P 500 stocks started the week below their 50-days and are now above their 50-days.  #breadth  $SPY $$',neg,0.0241,0.9759,2015-10-10
652553497062305792,2015-10-09 18:37:32,15,"b'Check this out.  An epic ""buy-the-losers"" rally: https://t.co/xTPWcSfTOL http://t.co/6PmDll9KBe'",pos,0.8585,0.1415,2015-10-10
652485559152197632,2015-10-09 14:07:34,1,b'@DallasTexxxas Thanks!  You can see them across asset classes on a regular basis with a Premium subscription: https://t.co/ExErR7MJNJ',pos,0.9988,0.0012,2015-10-10
652485293543698432,2015-10-09 14:06:31,6,b'Just 4 of the 30 largest country ETFs we track remain below their 50-DMAs: https://t.co/1rq4Y907vk http://t.co/4vhLULQvQs',neg,0.0884,0.9116,2015-10-10
652483228763357184,2015-10-09 13:58:18,4,b'Have a look at the action in the 30 largest Energy stocks this week: https://t.co/n099SR3StC  $XLE $SPY $XOM $CVX $$ http://t.co/WbTbOS4kDS',neg,0.0282,0.9718,2015-10-10
652467535858790401,2015-10-09 12:55:57,1,b'Just sent subscribers a key report on market breadth. Take a 10-day Premium trial to view: https://t.co/o2kffy2AaX http://t.co/ovRWM0eEnn',pos,0.9076,0.0924,2015-10-10
652234311199010816,2015-10-08 21:29:12,5,b'S&amp;P 500 re-takes 50-day moving average with a much different performance driver: https://t.co/nxiwl2vRFU  $SPY $$',neg,0.0699,0.9301,2015-10-09
652218518201614336,2015-10-08 20:26:27,6,b'The cumulative A/D line for the financial sector hit a new 52-week high today. $XLF',neg,0.4642,0.5358,2015-10-09
652197172780380160,2015-10-08 19:01:37,2,b'Alcoa has traded down from the open to close on its earnings reaction day in 12 of the last 15 quarters. $AA https://t.co/WMLinxF5kG',pos,0.8652,0.1348,2015-10-09
652190412917088257,2015-10-08 18:34:46,2,b'A brand new Bespoke site with even more features is coming soon.  Looking forward to introducing it to our Twitter following!',neg,0.053,0.947,2015-10-09
652189634655596544,2015-10-08 18:31:40,2,"b""Here's a look at our Think B.I.G. page in the very early days of Bespoke back in June 2007. Has been 8 years already! http://t.co/Q9o11TDBMf""",pos,0.9921,0.0079,2015-10-09
652172165895294976,2015-10-08 17:22:15,1,b'RT @BespokeIntel: Please call 914-630-0512 to learn more about our for-purchase quarterly $NFLX - streaming media survey reports. https://t\xe2\x80\xa6',neg,0.3516,0.6484,2015-10-09
652171608220639232,2015-10-08 17:20:02,3,"b""Want to know why $NFLX erased a $5 decline on news that they're raising prices?  Our survey report will tell you.  https://t.co/JoDiKtGlLY""",pos,0.6831,0.3169,2015-10-09
652168812909826049,2015-10-08 17:08:56,2,"b'Netflix big rebound on reports of price increase in US, Canada, and Latin America. $NFLX'",pos,0.9009,0.0991,2015-10-09
652165412625387520,2015-10-08 16:55:25,2,"b'On what looks like a relatively flat day, momentum tech names are getting crushed.  See stocks like $NFLX $AMZN $AAPL $FB $TSLA'",neg,0.0823,0.9177,2015-10-09
652151565483048962,2015-10-08 16:00:24,4,"b""The S&amp;P 500 is trying to re-take its 50-day, but so far hasn't been able to: https://t.co/GIWyi1pkeZ  $SPY $$""",neg,0.1581,0.8419,2015-10-09
652149509028364288,2015-10-08 15:52:13,1,"b'Tesla $TSLA continues to get hit for a second day, down another $10 to $220.  A test of its August closing low is coming up.'",neg,0.0606,0.9394,2015-10-09
652148897528197121,2015-10-08 15:49:48,3,"b""What to watch for in today's FOMC minutes and how the market typically reacts. https://t.co/dMyLk0N1aj""",neg,0.0646,0.9354,2015-10-09
652129086832181250,2015-10-08 14:31:04,5,b'RT @Bespoke_Weather: NAT GAS EIA INVENTORY HIT: 95 bcf implied flow vs. BWS estimate of 96 bcf and market expectations from 94-98 bcf. $UGA\xe2\x80\xa6',pos,0.9191,0.0809,2015-10-09
652114460337938432,2015-10-08 13:32:57,7,"b'Six month high in individual investor sentiment, yet still below long-term average. https://t.co/Fkn5Lujito http://t.co/LI5QbNQiBL'",pos,0.6043,0.3957,2015-10-09
652112501518282752,2015-10-08 13:25:10,1,"b""This week's jobless claims report was the third lowest weekly print of the current cycle. https://t.co/VTPXoHHZ3P""",neg,0.222,0.778,2015-10-09
652102354389614592,2015-10-08 12:44:51,1,b'The Bespoke Morning Lineup has now been posted. Stay up-to-date on markets with this popular report: https://t.co/EfEyDmMoBG',pos,0.9512,0.0488,2015-10-09
652060637762293760,2015-10-08 09:59:05,6,"b'Bullish sentiment hit a six-month high last week, but still remains below its bull market average. https://t.co/Fkn5Lujito'",neg,0.3558,0.6442,2015-10-09
651863989232775168,2015-10-07 20:57:40,10,"b'RT @ReformedBroker: Holy moly, Cosi Sandwiches blamed an earnings miss on the Pope visiting America. \n\nhttp://t.co/J31wvTBQtS\n\nvia @bespoke\xe2\x80\xa6'",pos,0.8827,0.1173,2015-10-08
651851176217051136,2015-10-07 20:06:45,1,b'Thanks Fari. https://t.co/DYW50mj7Hi',pos,0.5374,0.4626,2015-10-08
651850378036838401,2015-10-07 20:03:35,1,b'Definitely the right time to try out our earnings database for free with earnings season starting tomorrow: https://t.co/56jLX5KhEv',pos,0.7508,0.2492,2015-10-08
651850211376136193,2015-10-07 20:02:55,1,"b""Our online Interactive Earnings Database has every stock's earnings reports since 2001, 110,000+ reports: https://t.co/56jLX5KhEv""",pos,0.9717,0.0283,2015-10-08
651850020405293057,2015-10-07 20:02:10,1,"b""...here's a look at volatility in response to earnings for U.S. stocks and how it has changed over time: https://t.co/qkk1VscBM7  $SPY $$""",neg,0.4825,0.5175,2015-10-08
651849808945225728,2015-10-07 20:01:19,5,"b'Looking at the last 110,000 U.S. earnings reports going back to 2001, the average stock moves +/-5.5% on its earnings reaction day...'",neg,0.0029,0.9971,2015-10-08
651843444323811329,2015-10-07 19:36:02,11,"b""Oil is up 30%, marking a new 44-day bull market.  Here's how oil bull markets look since 1983: https://t.co/MhYuxo79jx  $USO $OIL $$""",pos,0.5495,0.4505,2015-10-08
651817648481812480,2015-10-07 17:53:32,15,"b""RT @ivanhoff: Mr. Soros's proprietary indicator - his back pain :) http://t.co/oxpqIFKBne""",pos,0.7821,0.2179,2015-10-08
651802179980951552,2015-10-07 16:52:04,4,b'Blaming the Pope for weak restaurant sales???http://t.co/DxCwlRKmTg http://t.co/u2A0EwqOyA',neg,0.1041,0.8959,2015-10-08
651775598134697985,2015-10-07 15:06:26,4,b'Crude oil inventories are currently more than 40% above average for this time of year. https://t.co/gDfYVghi79',neg,0.002,0.998,2015-10-08
651759400688971776,2015-10-07 14:02:04,5,b'Caterpillar having its biggest 4-day gain (12%) since August 2009. $CAT',neg,0.0693,0.9307,2015-10-08
651753553690775552,2015-10-07 13:38:50,18,b'Oil now up 29% from its closing low on August 24th.  $USO $OIL $$',neg,0.2158,0.7842,2015-10-08
651753401324318720,2015-10-07 13:38:14,2,"b""Didn't take long for $AAPL to tick red on the day.""",neg,0.0117,0.9883,2015-10-08
651738266429992960,2015-10-07 12:38:06,10,b'59% of Chinese consumers say family and friends have put off car purchases due to the stock market crash. http://t.co/cmL5n7GjQd',pos,0.9817,0.0183,2015-10-08
651492929828200449,2015-10-06 20:23:13,12,b'S&amp;P 500 Energy sector up six days in a row. Longest streak since December 2013. $XLE',neg,0.0133,0.9867,2015-10-07
651466864200187904,2015-10-06 18:39:38,2,b'$NFLX up $2 off its lows and just got above intraday resistance of $108.',neg,0.0501,0.9499,2015-10-07
651450987069198337,2015-10-06 17:36:33,1,"b""Track asset manager and leveraged fund positioning in Bespoke's Closer. Have a free look at this brand new analysis. https://t.co/qMM18qaPtT""",pos,0.8729,0.1271,2015-10-07
651450874594627584,2015-10-06 17:36:06,1,"b'Long $XLV, short $XLE not doing so well...\nhttps://t.co/3urV7SiVu0'",pos,0.5455,0.4545,2015-10-07
651450164142542848,2015-10-06 17:33:17,1,"b'Keep track of market positioning with Bespoke\'s ""The Closer"".\nhttps://t.co/nRDS92JcFE (post includes two free sample reports)'",pos,0.9525,0.0475,2015-10-07
651436017946333185,2015-10-06 16:37:04,1,"b'$NFLX up $5 yesterday, down $5 today.  #stockmarket'",neg,0.3655,0.6345,2015-10-07
651427690050912256,2015-10-06 16:03:58,3,b'The short energy/long health care trade is getting unwound this morning.  Interested to see how long it lasts. https://t.co/UNirAhgCxe',neg,0.1907,0.8093,2015-10-07
651426712471904260,2015-10-06 16:00:05,2,"b'Biggest 1, 2 and 3 day decline in the long Health Care ( $XLV) vs short Energy ( $XLE) trade since the start of the bull market.'",neg,0.4579,0.5421,2015-10-07
651426520637022208,2015-10-06 15:59:20,3,"b'Any indices/ETFs that have biotech stocks in them are getting smoked, which brings the non-biotech names in them down as well.'",pos,0.8824,0.1176,2015-10-07
651425686134128640,2015-10-06 15:56:01,4,"b'$XLE Energy ETF up 2.4%, $XLV Health Care ETF down 3.5%.  Seeing huge performance divergences today within equities.'",pos,0.7373,0.2627,2015-10-07
651424402219868160,2015-10-06 15:50:55,4,b'$IBB Biotech ETF is crashing intraday.  Down 6% after opening flat.',neg,0.0217,0.9783,2015-10-07
651420816618450944,2015-10-06 15:36:40,2,b'Energy and Health Care have swapped places: https://t.co/6jKPHN1Ovv  $XLE $XLV $SPY $$',pos,0.7029,0.2971,2015-10-07
651367899416920064,2015-10-06 12:06:23,10,"b'Fed Ex and UPS raise fuel surcharges. Yes, you read that right. http://t.co/y3zSqHJPwD $FDX $UPS'",pos,0.6799,0.3201,2015-10-07
651129638756876293,2015-10-05 20:19:37,16,b'DuPont just cut its second half EPS forecasts by 46% (from $0.75 down to $0.40). Welcome to earnings season. $DD',neg,0.1457,0.8543,2015-10-06
651129156885843968,2015-10-05 20:17:43,5,b'Junk bond ETF $HYG had its best day of the year today (+1.2%).',pos,0.9853,0.0147,2015-10-06
651125425939181569,2015-10-05 20:02:53,1,b'Attention is inversely correlated with performance (from our monthly Pulse survey)  https://t.co/dCrYjIMnv0 https://t.co/eFoArope2v',pos,0.9449,0.0551,2015-10-06
651125171709829120,2015-10-05 20:01:52,5,b'First time since November 2010 that the S&amp;P 500 was up at least 1.5% and the Nasdaq Biotech Index was down on the day.',neg,0.0541,0.9459,2015-10-06
651123551416614912,2015-10-05 19:55:26,1,"b'Bespoke Premium members get access to our earnings calendar, which provides report dates and times for U.S. stocks: https://t.co/ZhbruCMOlS'",pos,0.7518,0.2482,2015-10-06
651119398653005825,2015-10-05 19:38:56,1,b'...Just published a Bespoke Premium report looking at prior breaks of these streaks and what it means for Energy: https://t.co/ExErR84kFh',neg,0.0537,0.9463,2015-10-06
651119210785959936,2015-10-05 19:38:11,11,b'92 trading days below the 50-DMA is the second longest streak for Energy $XLE over the last 25 years... http://t.co/CWY9GESoJa',pos,0.9216,0.0784,2015-10-06
651118997228810240,2015-10-05 19:37:20,14,"b'S&amp;P Energy sector back above its 50-DMA for the first time since 5/22, breaking a streak of 92 trading days below... http://t.co/8wOYAdjhXC'",neg,0.0054,0.9946,2015-10-06
651104198516441088,2015-10-05 18:38:32,3,b'S&amp;P 500 Energy ETF $XLE up another 3% today after gaining 4% on Friday.  Huge 2-day move.',neg,0.0098,0.9902,2015-10-06
651046172279357441,2015-10-05 14:47:57,1,b'Prices Paid was the only component of ISM Services report in contraction (below 50). https://t.co/mnfbxdJIff',neg,0.1594,0.8406,2015-10-06
651042026356670464,2015-10-05 14:31:29,4,"b""S&amp;P 500 still a little more than 1% away from its 50-day moving average even with today's move higher.  Hasn't been above since 8/19.  $SPY""",neg,0.0007,0.9993,2015-10-06
651033442424070145,2015-10-05 13:57:22,1,b'Apple $AAPL underperformance today (down 80 cents) has to be knocking quite a few portfolios benchmarked to the S&amp;P.',neg,0.1786,0.8214,2015-10-06
650458431644659717,2015-10-03 23:52:29,1,b'ICYMI our new weekly Bespoke reads from this morning: https://t.co/TnxMfMiDPN  Read our weekly newsletter as well: https://t.co/BdCdNkbhgk',pos,0.8501,0.1499,2015-10-04
650349646498373632,2015-10-03 16:40:13,51,b'Is this the bottom in the Energy sector? $XLE $SPXE http://t.co/k6P4febQBB',neg,0.1973,0.8027,2015-10-04
650295607702253568,2015-10-03 13:05:29,4,"b""Introducing Bespoke Brunch Reads: interesting things we're reading this week on a variety of topics.\nhttps://t.co/TnxMfMiDPN""",pos,0.6447,0.3553,2015-10-04
650057256738930688,2015-10-02 21:18:22,2,"b'Wait, is that some green we see?  https://t.co/9bjYBgjA5G  $SPY $XLE $EEM $FXI $EWZ $XLB $XLV $XLK $DIA $QQQ $USO $GLD $TLT $IWM $$'",neg,0.1277,0.8723,2015-10-03
650052373012987904,2015-10-02 20:58:57,1,"b""Here's the view of the economy straight from the U.S. consumer: https://t.co/14WATq8Spi""",neg,0.1901,0.8099,2015-10-03
650036257863671808,2015-10-02 19:54:55,4,b'Manufacturing slows down NFP.\nhttps://t.co/nd5qaCas3I http://t.co/b93kExcDlx',neg,0.3578,0.6422,2015-10-03
650032420763365376,2015-10-02 19:39:40,1,b'Nasdaq now up 3.2% from its low this morning.  $QQQ  https://t.co/YC8vdCCJ8w',neg,0.1464,0.8536,2015-10-03
650029969008107520,2015-10-02 19:29:56,12,b'The 10-Year Treasury yield stopped right at the same level it stopped at on 8/24: https://t.co/YC8vdCCJ8w http://t.co/ioQEjaWf3c',neg,0.1422,0.8578,2015-10-03
650003674580799488,2015-10-02 17:45:27,2,"b""The WSJ's @KristenScholer featured some Bespoke Premium work in this column: http://t.co/OLKXqItUNq  Try Premium: https://t.co/o2kffy2AaX""",pos,0.8464,0.1536,2015-10-03
649974820713693185,2015-10-02 15:50:47,2,"b'Energy sector $XLE on the same track as $IBB intraday, opened at its lows, now higher on the day.'",neg,0.4342,0.5658,2015-10-03
649964488238702592,2015-10-02 15:09:44,3,b'Nasdaq ready to go green on the day.',neg,0.1654,0.8346,2015-10-03
649959956658135040,2015-10-02 14:51:43,3,"b'Biotech straight up after a gap down at the open, $IBB up close to 2%.'",neg,0.2204,0.7796,2015-10-03
649956573574492161,2015-10-02 14:38:17,2,"b""Here's a look at the rollover in relative strength for Health Care: https://t.co/s1K6btmk01  $XLV $XLK $SPY $$""",pos,0.6617,0.3383,2015-10-03
649947841142620160,2015-10-02 14:03:35,0,b'Thanks for having us on last night @CNBCFastMoney!  http://t.co/BHqQSECTuH',neg,0.3256,0.6744,2015-10-03
649946062401179648,2015-10-02 13:56:31,3,"b""Be sure to look if you've got positions in $AAPL or $NFLX https://t.co/9yGxOHdIfU""",neg,0.072,0.928,2015-10-03
649943513463959552,2015-10-02 13:46:23,2,"b'Saw a big tick-up in our consumer survey question asking ""do you follow the stock market on a regular basis"". https://t.co/a24s67KUcG'",neg,0.4722,0.5278,2015-10-03
649942164693209088,2015-10-02 13:41:02,2,b'Would love to fast forward and see where this reading stands 10 years from now.  $AMZN https://t.co/px51aRUEtD',pos,0.9645,0.0355,2015-10-03
649925478921412608,2015-10-02 12:34:43,15,b'NFP has been weaker than expected for four straight and six of the last seven months.',neg,0.0839,0.9161,2015-10-03
